Time: 2024-05-29 08:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 343.0, 'Long wave outgoing solar radiation': 473.8, 'Global radiation': 679.0, 'Direct solar radiation': 811.6, 'Reflected radiation': 160.0, 'Sunshine duration': 60.0, 'Diffuse radiation': 107.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.3}
Time: 2024-05-29 08:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 345.1, 'Long wave outgoing solar radiation': 487.0, 'Global radiation': 698.0, 'Direct solar radiation': 832.1, 'Reflected radiation': 165.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 110.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.5}
Time: 2024-05-29 08:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 347.5, 'Long wave outgoing solar radiation': 484.3, 'Global radiation': 702.7, 'Direct solar radiation': 813.6, 'Reflected radiation': 165.7, 'Sunshine duration': 60.0, 'Diffuse radiation': 114.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.7}
Time: 2024-05-29 09:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 349.1, 'Long wave outgoing solar radiation': 489.3, 'Global radiation': 717.3, 'Direct solar radiation': 816.7, 'Reflected radiation': 167.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 118.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 3.8}
Time: 2024-05-29 09:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 349.2, 'Long wave outgoing solar radiation': 483.6, 'Global radiation': 731.5, 'Direct solar radiation': 826.6, 'Reflected radiation': 170.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 119.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-29 09:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 350.4, 'Long wave outgoing solar radiation': 490.4, 'Global radiation': 745.0, 'Direct solar radiation': 821.1, 'Reflected radiation': 173.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 138.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-29 09:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 355.2, 'Long wave outgoing solar radiation': 499.3, 'Global radiation': 785.1, 'Direct solar radiation': 841.2, 'Reflected radiation': 182.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 156.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.3}
Time: 2024-05-29 10:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 357.2, 'Long wave outgoing solar radiation': 494.8, 'Global radiation': 788.6, 'Direct solar radiation': 826.0, 'Reflected radiation': 185.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 168.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.2}
Time: 2024-05-29 10:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 364.6, 'Long wave outgoing solar radiation': 507.1, 'Global radiation': 844.9, 'Direct solar radiation': 851.6, 'Reflected radiation': 196.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 203.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.4}
Time: 2024-05-29 10:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 356.9, 'Long wave outgoing solar radiation': 494.6, 'Global radiation': 751.3, 'Direct solar radiation': 777.3, 'Reflected radiation': 178.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 170.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.1}
Time: 2024-05-29 10:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 355.5, 'Long wave outgoing solar radiation': 471.2, 'Global radiation': 726.2, 'Direct solar radiation': 703.9, 'Reflected radiation': 175.4, 'Sunshine duration': 60.0, 'Diffuse radiation': 183.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.0}
Time: 2024-05-29 11:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 360.3, 'Long wave outgoing solar radiation': 493.4, 'Global radiation': 802.6, 'Direct solar radiation': 849.8, 'Reflected radiation': 188.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 172.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.3}
Time: 2024-05-29 11:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 356.7, 'Long wave outgoing solar radiation': 499.8, 'Global radiation': 787.3, 'Direct solar radiation': 842.3, 'Reflected radiation': 183.5, 'Sunshine duration': 60.0, 'Diffuse radiation': 157.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.2}
Time: 2024-05-29 11:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 360.2, 'Long wave outgoing solar radiation': 503.4, 'Global radiation': 793.7, 'Direct solar radiation': 836.0, 'Reflected radiation': 185.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 172.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 4.1}
Time: 2024-05-29 11:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 360.2, 'Long wave outgoing solar radiation': 470.9, 'Global radiation': 203.0, 'Direct solar radiation': 263.0, 'Reflected radiation': 66.9, 'Sunshine duration': 30.0, 'Diffuse radiation': 190.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.7}
Time: 2024-05-29 12:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 361.4, 'Long wave outgoing solar radiation': 445.0, 'Global radiation': 166.8, 'Direct solar radiation': 0.7, 'Reflected radiation': 33.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 167.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.1}
Time: 2024-05-29 12:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 365.1, 'Long wave outgoing solar radiation': 442.6, 'Global radiation': 152.0, 'Direct solar radiation': 2.2, 'Reflected radiation': 28.4, 'Sunshine duration': 0.0, 'Diffuse radiation': 153.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.8}
Time: 2024-05-29 12:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 361.6, 'Long wave outgoing solar radiation': 443.8, 'Global radiation': 160.8, 'Direct solar radiation': 13.0, 'Reflected radiation': 30.0, 'Sunshine duration': 0.0, 'Diffuse radiation': 167.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.9}
Time: 2024-05-29 12:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 367.8, 'Long wave outgoing solar radiation': 452.6, 'Global radiation': 160.6, 'Direct solar radiation': 4.4, 'Reflected radiation': 32.6, 'Sunshine duration': 0.0, 'Diffuse radiation': 162.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.7}
Time: 2024-05-29 13:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 375.4, 'Long wave outgoing solar radiation': 454.3, 'Global radiation': 257.1, 'Direct solar radiation': 11.3, 'Reflected radiation': 79.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 212.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.0}
Time: 2024-05-29 13:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 383.6, 'Long wave outgoing solar radiation': 490.9, 'Global radiation': 721.9, 'Direct solar radiation': 454.7, 'Reflected radiation': 154.9, 'Sunshine duration': 55.0, 'Diffuse radiation': 245.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.6}
Time: 2024-05-29 13:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 381.7, 'Long wave outgoing solar radiation': 491.2, 'Global radiation': 691.4, 'Direct solar radiation': 744.7, 'Reflected radiation': 171.4, 'Sunshine duration': 60.0, 'Diffuse radiation': 238.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.5}
Time: 2024-05-29 13:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 381.6, 'Long wave outgoing solar radiation': 489.6, 'Global radiation': 651.7, 'Direct solar radiation': 717.1, 'Reflected radiation': 162.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 231.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 2.2}
Time: 2024-05-29 14:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 398.8, 'Long wave outgoing solar radiation': 448.2, 'Global radiation': 151.2, 'Direct solar radiation': -4.2, 'Reflected radiation': 32.5, 'Sunshine duration': 0.0, 'Diffuse radiation': 158.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.8}
Time: 2024-05-29 14:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 400.5, 'Long wave outgoing solar radiation': 442.0, 'Global radiation': 112.9, 'Direct solar radiation': -1.9, 'Reflected radiation': 25.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 119.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.6}
Time: 2024-05-29 14:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 399.5, 'Long wave outgoing solar radiation': 436.2, 'Global radiation': 105.1, 'Direct solar radiation': -2.9, 'Reflected radiation': 23.5, 'Sunshine duration': 0.0, 'Diffuse radiation': 111.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.5}
Time: 2024-05-29 14:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 393.2, 'Long wave outgoing solar radiation': 441.1, 'Global radiation': 184.6, 'Direct solar radiation': 2.4, 'Reflected radiation': 42.2, 'Sunshine duration': 0.0, 'Diffuse radiation': 187.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.7}
Time: 2024-05-29 15:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 379.9, 'Long wave outgoing solar radiation': 457.2, 'Global radiation': 388.9, 'Direct solar radiation': 355.3, 'Reflected radiation': 115.7, 'Sunshine duration': 45.0, 'Diffuse radiation': 236.9, 'Radiation balance': nan, 'Ultraviolet irradiance': 1.1}
Time: 2024-05-29 15:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 398.9, 'Long wave outgoing solar radiation': 458.9, 'Global radiation': 287.5, 'Direct solar radiation': 267.8, 'Reflected radiation': 73.1, 'Sunshine duration': 60.0, 'Diffuse radiation': 201.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.7}
Time: 2024-05-29 15:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 397.8, 'Long wave outgoing solar radiation': 452.9, 'Global radiation': 236.3, 'Direct solar radiation': 225.0, 'Reflected radiation': 66.3, 'Sunshine duration': 60.0, 'Diffuse radiation': 205.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.6}
Time: 2024-05-29 15:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 388.1, 'Long wave outgoing solar radiation': 441.2, 'Global radiation': 194.3, 'Direct solar radiation': 3.6, 'Reflected radiation': 45.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 199.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.6}
Time: 2024-05-29 16:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 399.1, 'Long wave outgoing solar radiation': 442.5, 'Global radiation': 155.6, 'Direct solar radiation': 1.8, 'Reflected radiation': 37.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 159.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.4}
Time: 2024-05-29 16:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 396.0, 'Long wave outgoing solar radiation': 438.2, 'Global radiation': 142.4, 'Direct solar radiation': 2.0, 'Reflected radiation': 34.0, 'Sunshine duration': 0.0, 'Diffuse radiation': 150.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.3}
Time: 2024-05-29 16:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 376.0, 'Long wave outgoing solar radiation': 435.6, 'Global radiation': 147.9, 'Direct solar radiation': 2.5, 'Reflected radiation': 33.9, 'Sunshine duration': 0.0, 'Diffuse radiation': 157.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.4}
Time: 2024-05-29 16:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 370.8, 'Long wave outgoing solar radiation': 433.2, 'Global radiation': 153.5, 'Direct solar radiation': 7.1, 'Reflected radiation': 38.6, 'Sunshine duration': 0.0, 'Diffuse radiation': 153.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.3}
Time: 2024-05-29 17:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 378.4, 'Long wave outgoing solar radiation': 436.1, 'Global radiation': 130.8, 'Direct solar radiation': 25.0, 'Reflected radiation': 32.7, 'Sunshine duration': 0.0, 'Diffuse radiation': 135.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.2}
Time: 2024-05-29 17:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 388.0, 'Long wave outgoing solar radiation': 432.5, 'Global radiation': 98.4, 'Direct solar radiation': 3.9, 'Reflected radiation': 24.9, 'Sunshine duration': 0.0, 'Diffuse radiation': 100.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-29 17:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 391.0, 'Long wave outgoing solar radiation': 428.7, 'Global radiation': 77.9, 'Direct solar radiation': 6.0, 'Reflected radiation': 20.4, 'Sunshine duration': 0.0, 'Diffuse radiation': 79.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-29 17:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 394.9, 'Long wave outgoing solar radiation': 425.3, 'Global radiation': 47.6, 'Direct solar radiation': 16.9, 'Reflected radiation': 12.1, 'Sunshine duration': 0.0, 'Diffuse radiation': 46.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 18:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 396.8, 'Long wave outgoing solar radiation': 424.9, 'Global radiation': 78.6, 'Direct solar radiation': 242.8, 'Reflected radiation': 25.7, 'Sunshine duration': 60.0, 'Diffuse radiation': 46.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 18:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 392.2, 'Long wave outgoing solar radiation': 418.7, 'Global radiation': 63.1, 'Direct solar radiation': 230.5, 'Reflected radiation': 12.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 39.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 18:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 389.6, 'Long wave outgoing solar radiation': 416.7, 'Global radiation': 60.3, 'Direct solar radiation': 193.8, 'Reflected radiation': 11.8, 'Sunshine duration': 60.0, 'Diffuse radiation': 44.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 18:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 388.0, 'Long wave outgoing solar radiation': 415.1, 'Global radiation': 52.6, 'Direct solar radiation': 130.7, 'Reflected radiation': 12.6, 'Sunshine duration': 60.0, 'Diffuse radiation': 46.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 19:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 389.7, 'Long wave outgoing solar radiation': 413.3, 'Global radiation': 37.4, 'Direct solar radiation': 78.1, 'Reflected radiation': 10.9, 'Sunshine duration': 0.0, 'Diffuse radiation': 35.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 19:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 386.2, 'Long wave outgoing solar radiation': 410.6, 'Global radiation': 18.1, 'Direct solar radiation': 28.0, 'Reflected radiation': 5.0, 'Sunshine duration': 0.0, 'Diffuse radiation': 18.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 19:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 378.6, 'Long wave outgoing solar radiation': 405.8, 'Global radiation': 6.1, 'Direct solar radiation': -0.9, 'Reflected radiation': 0.6, 'Sunshine duration': 0.0, 'Diffuse radiation': 6.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 19:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 367.2, 'Long wave outgoing solar radiation': 401.1, 'Global radiation': 0.5, 'Direct solar radiation': -1.3, 'Reflected radiation': -1.2, 'Sunshine duration': 0.0, 'Diffuse radiation': 1.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 20:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 364.2, 'Long wave outgoing solar radiation': 395.5, 'Global radiation': -0.7, 'Direct solar radiation': -1.7, 'Reflected radiation': -1.7, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 20:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 361.7, 'Long wave outgoing solar radiation': 391.4, 'Global radiation': -1.7, 'Direct solar radiation': -1.9, 'Reflected radiation': -2.6, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 20:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 344.3, 'Long wave outgoing solar radiation': 387.7, 'Global radiation': -2.4, 'Direct solar radiation': -3.8, 'Reflected radiation': -2.7, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 20:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 340.2, 'Long wave outgoing solar radiation': 380.4, 'Global radiation': -2.2, 'Direct solar radiation': -4.1, 'Reflected radiation': -2.8, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 21:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 337.9, 'Long wave outgoing solar radiation': 377.4, 'Global radiation': -2.7, 'Direct solar radiation': -4.0, 'Reflected radiation': -3.0, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 21:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 336.0, 'Long wave outgoing solar radiation': 374.3, 'Global radiation': -1.9, 'Direct solar radiation': -3.5, 'Reflected radiation': -3.4, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 21:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 336.2, 'Long wave outgoing solar radiation': 372.8, 'Global radiation': -2.4, 'Direct solar radiation': -4.3, 'Reflected radiation': -2.8, 'Sunshine duration': 0.0, 'Diffuse radiation': -2.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 21:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 338.1, 'Long wave outgoing solar radiation': 372.5, 'Global radiation': -2.9, 'Direct solar radiation': -3.7, 'Reflected radiation': -2.5, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 22:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 341.8, 'Long wave outgoing solar radiation': 371.3, 'Global radiation': -2.1, 'Direct solar radiation': -2.2, 'Reflected radiation': -2.8, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 22:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 342.1, 'Long wave outgoing solar radiation': 370.6, 'Global radiation': -2.1, 'Direct solar radiation': -1.5, 'Reflected radiation': -2.2, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 22:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 341.8, 'Long wave outgoing solar radiation': 371.5, 'Global radiation': -2.8, 'Direct solar radiation': -2.5, 'Reflected radiation': -1.9, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 22:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 336.3, 'Long wave outgoing solar radiation': 368.5, 'Global radiation': -2.5, 'Direct solar radiation': -1.9, 'Reflected radiation': -1.7, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 23:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 333.2, 'Long wave outgoing solar radiation': 365.9, 'Global radiation': -2.7, 'Direct solar radiation': -0.8, 'Reflected radiation': -2.3, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 23:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 337.6, 'Long wave outgoing solar radiation': 369.6, 'Global radiation': -2.0, 'Direct solar radiation': -0.9, 'Reflected radiation': -1.3, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.8, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 23:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 338.5, 'Long wave outgoing solar radiation': 368.4, 'Global radiation': -2.1, 'Direct solar radiation': -1.4, 'Reflected radiation': -1.6, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.7, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-29 23:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 330.1, 'Long wave outgoing solar radiation': 364.1, 'Global radiation': -2.5, 'Direct solar radiation': -0.4, 'Reflected radiation': -2.4, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 00:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 325.0, 'Long wave outgoing solar radiation': 360.5, 'Global radiation': -2.3, 'Direct solar radiation': -2.2, 'Reflected radiation': -2.1, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 00:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 325.7, 'Long wave outgoing solar radiation': 361.5, 'Global radiation': -2.1, 'Direct solar radiation': -0.6, 'Reflected radiation': -1.7, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 00:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 325.3, 'Long wave outgoing solar radiation': 358.7, 'Global radiation': -1.8, 'Direct solar radiation': -0.4, 'Reflected radiation': -1.6, 'Sunshine duration': 0.0, 'Diffuse radiation': -1.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 00:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 324.2, 'Long wave outgoing solar radiation': 357.6, 'Global radiation': -0.9, 'Direct solar radiation': -0.8, 'Reflected radiation': -1.9, 'Sunshine duration': 0.0, 'Diffuse radiation': -0.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 01:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 321.8, 'Long wave outgoing solar radiation': 356.9, 'Global radiation': 0.2, 'Direct solar radiation': -0.9, 'Reflected radiation': -1.1, 'Sunshine duration': 0.0, 'Diffuse radiation': 1.6, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 01:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 325.3, 'Long wave outgoing solar radiation': 359.8, 'Global radiation': 3.0, 'Direct solar radiation': -0.8, 'Reflected radiation': 0.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 4.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 01:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 320.2, 'Long wave outgoing solar radiation': 357.9, 'Global radiation': 7.5, 'Direct solar radiation': -2.2, 'Reflected radiation': 1.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 9.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 01:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 323.8, 'Long wave outgoing solar radiation': 359.5, 'Global radiation': 19.1, 'Direct solar radiation': -2.7, 'Reflected radiation': 3.8, 'Sunshine duration': 0.0, 'Diffuse radiation': 18.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 02:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 338.0, 'Long wave outgoing solar radiation': 370.8, 'Global radiation': 25.4, 'Direct solar radiation': 1.6, 'Reflected radiation': 6.5, 'Sunshine duration': 0.0, 'Diffuse radiation': 25.2, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 02:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 355.0, 'Long wave outgoing solar radiation': 378.2, 'Global radiation': 40.6, 'Direct solar radiation': 4.8, 'Reflected radiation': 12.0, 'Sunshine duration': 0.0, 'Diffuse radiation': 40.5, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 02:30:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 363.1, 'Long wave outgoing solar radiation': 382.3, 'Global radiation': 27.9, 'Direct solar radiation': 8.1, 'Reflected radiation': 8.0, 'Sunshine duration': 0.0, 'Diffuse radiation': 28.4, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 02:45:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 364.3, 'Long wave outgoing solar radiation': 382.6, 'Global radiation': 18.7, 'Direct solar radiation': 3.3, 'Reflected radiation': 5.7, 'Sunshine duration': 0.0, 'Diffuse radiation': 20.3, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.0}
Time: 2024-05-30 03:00:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 364.8, 'Long wave outgoing solar radiation': 383.5, 'Global radiation': 22.6, 'Direct solar radiation': 1.7, 'Reflected radiation': 5.5, 'Sunshine duration': 0.0, 'Diffuse radiation': 24.1, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
Time: 2024-05-30 03:15:00, Station: Jokioinen Ilmala, Data: {'Long wave solar radiation ': 364.0, 'Long wave outgoing solar radiation': 385.0, 'Global radiation': 27.7, 'Direct solar radiation': 1.8, 'Reflected radiation': 7.3, 'Sunshine duration': 0.0, 'Diffuse radiation': 29.0, 'Radiation balance': nan, 'Ultraviolet irradiance': 0.1}
