Timestamp;'Global radiation';'Direct solar radiation';'Reflected radiation';'Diffuse radiation';Air temperature
06.06.2024 07:45;132.3;3.7;33.6;139.9;14.1
06.06.2024 08:00;189.6;5.8;48.4;197.7;15.6
06.06.2024 08:15;249.2;22.5;65.6;262.3;15.6
06.06.2024 08:30;187.2;24.1;51.1;205.3;15.6
06.06.2024 08:45;163.4;1.4;39.1;172.5;15.6
06.06.2024 09:00;130.4;0.6;34.1;144.2;16.9
06.06.2024 09:15;138.2;2.0;33.9;160.0;16.9
06.06.2024 09:30;70.0;0.0;16.8;83.0;16.9
06.06.2024 09:45;16.1;0.0;2.4;17.0;16.9
06.06.2024 10:00;23.6;0.0;1.9;25.7;14.7
06.06.2024 10:15;12.9;0.0;2.1;23.3;14.7
06.06.2024 10:30;150.2;0.0;27.2;155.9;14.7
06.06.2024 10:45;60.4;0.6;12.2;67.4;14.7
06.06.2024 11:00;74.4;3.0;16.3;87.2;11.1
06.06.2024 11:15;69.5;0.5;12.4;69.3;11.1
06.06.2024 11:30;168.0;1.5;35.0;175.3;11.1
06.06.2024 11:45;150.3;3.6;33.3;163.0;11.1
06.06.2024 12:00;134.8;1.3;29.7;143.4;11.6
06.06.2024 12:15;138.8;3.3;30.3;148.7;11.6
06.06.2024 12:30;150.7;3.3;33.4;158.4;11.6
06.06.2024 12:45;200.9;5.4;44.9;212.4;11.6
06.06.2024 13:00;199.1;2.3;44.4;204.6;12.4
06.06.2024 13:15;245.6;4.4;53.6;254.6;12.4
06.06.2024 13:30;201.4;2.6;46.5;208.4;12.4
06.06.2024 13:45;251.2;3.1;55.6;252.0;12.4
06.06.2024 14:00;292.2;8.4;65.6;316.8;13.5
06.06.2024 14:15;504.4;201.8;126.5;441.8;13.5
06.06.2024 14:30;403.1;29.0;91.4;392.8;13.5
06.06.2024 14:45;457.3;138.4;105.1;411.7;13.5
06.06.2024 15:00;790.9;707.6;180.5;291.9;14.9
06.06.2024 15:15;407.2;5.9;92.7;425.9;14.9
06.06.2024 15:30;291.4;2.3;66.8;308.6;14.9
06.06.2024 15:45;198.0;0.0;44.3;198.8;14.9
06.06.2024 16:00;417.6;11.6;93.6;405.4;14.3
06.06.2024 16:15;383.6;16.7;87.6;365.9;14.3
06.06.2024 16:30;758.5;552.8;158.1;391.2;14.3
06.06.2024 16:45;746.8;861.5;186.3;248.9;14.3
06.06.2024 17:00;247.5;15.3;51.0;216.6;15.3
06.06.2024 17:15;626.5;764.0;156.5;169.1;15.3
06.06.2024 17:30;139.6;0.1;28.2;138.3;15.3
06.06.2024 17:45;144.5;10.1;29.6;145.3;15.3
06.06.2024 18:00;208.1;2.9;48.4;215.0;15.2
06.06.2024 18:15;551.9;769.7;147.0;205.1;15.2
06.06.2024 18:30;185.3;207.2;36.7;138.6;15.2
06.06.2024 18:45;437.0;705.4;121.3;156.5;15.2
06.06.2024 19:00;397.2;716.1;111.8;125.9;16.5
06.06.2024 19:15;92.8;0.0;16.7;93.7;16.5
06.06.2024 19:30;113.5;454.9;25.6;102.4;16.5
06.06.2024 19:45;64.0;4.0;11.2;66.8;16.5
06.06.2024 20:00;200.3;502.5;55.6;108.4;15.6
06.06.2024 20:15;98.5;3.3;21.4;107.3;15.6
06.06.2024 20:30;118.7;125.3;30.6;58.7;15.6
06.06.2024 20:45;55.1;26.7;10.1;46.8;15.6
06.06.2024 21:00;104.0;412.5;31.8;42.9;14.6
06.06.2024 21:15;83.2;366.1;20.8;35.9;14.6
06.06.2024 21:30;63.4;315.9;5.9;31.4;14.6
06.06.2024 21:45;42.9;230.0;4.2;25.3;14.6
06.06.2024 22:00;18.8;29.2;2.4;18.1;13.2
06.06.2024 22:15;11.5;23.6;2.0;12.3;13.2
06.06.2024 22:30;6.0;0.0;0.8;7.0;13.2
06.06.2024 22:45;2.2;0.0;0.0;2.8;13.2
06.06.2024 23:00;1.2;0.0;0.0;1.3;11.8
06.06.2024 23:15;0.0;0.0;0.0;0.0;11.8
06.06.2024 23:30;0.0;0.0;0.0;0.0;11.8
06.06.2024 23:45;0.0;0.0;0.0;0.0;11.8
07.06.2024 00:00;0.0;0.0;0.0;0.0;10.8
07.06.2024 00:15;0.0;0.0;0.0;0.0;10.8
07.06.2024 00:30;0.0;0.0;0.0;0.0;10.8
07.06.2024 00:45;0.0;0.0;0.0;0.0;10.8
07.06.2024 01:00;0.0;0.0;0.0;0.0;10.0
07.06.2024 01:15;0.0;0.0;0.0;0.0;10.0
07.06.2024 01:30;0.0;0.0;0.0;0.0;10.0
07.06.2024 01:45;0.0;0.0;0.0;0.0;10.0
07.06.2024 02:00;0.0;0.0;0.0;0.0;8.6
07.06.2024 02:15;0.0;0.0;0.0;0.0;8.6
07.06.2024 02:30;0.0;0.0;0.0;0.0;8.6
07.06.2024 02:45;0.0;0.0;0.0;0.0;8.6
07.06.2024 03:00;0.0;0.0;0.0;0.0;6.7
07.06.2024 03:15;0.0;0.0;0.0;0.0;6.7
07.06.2024 03:30;0.0;0.0;0.0;0.0;6.7
07.06.2024 03:45;0.0;0.0;0.0;0.0;6.7
07.06.2024 04:00;1.5;0.0;0.0;2.6;6.2
07.06.2024 04:15;4.9;0.0;0.0;4.4;6.2
07.06.2024 04:30;10.2;0.0;1.2;11.4;6.2
07.06.2024 04:45;27.2;0.0;7.8;20.6;6.2
07.06.2024 05:00;39.6;9.3;11.6;26.0;6.6
07.06.2024 05:15;56.1;97.9;16.7;30.4;6.6
07.06.2024 05:30;75.0;337.5;21.5;39.5;6.6
07.06.2024 05:45;99.3;409.6;27.4;41.8;6.6
07.06.2024 06:00;123.8;458.5;34.1;48.2;8.5
07.06.2024 06:15;163.2;504.8;45.1;64.4;8.5
07.06.2024 06:30;182.4;553.8;50.5;59.4;8.5
07.06.2024 06:45;214.0;579.2;59.5;68.4;8.5
07.06.2024 07:00;251.7;608.2;70.9;81.4;11.1
07.06.2024 07:15;277.1;583.5;76.4;95.1;11.1
07.06.2024 07:30;331.3;647.2;91.1;112.8;11.1
07.06.2024 07:45;362.5;694.8;98.7;110.5;11.1
07.06.2024 08:00;381.6;655.1;98.1;102.4;13.0
07.06.2024 08:15;362.6;630.9;95.2;95.9;13.0
07.06.2024 08:30;432.1;753.4;112.4;90.9;13.0
07.06.2024 08:45;463.4;766.5;120.5;96.2;13.0
07.06.2024 09:00;510.6;778.3;132.8;119.3;14.4
07.06.2024 09:15;513.7;675.0;138.5;211.3;14.4
07.06.2024 09:30;412.2;228.5;100.6;286.6;14.4
07.06.2024 09:45;551.6;216.0;135.1;354.0;14.4
07.06.2024 10:00;510.7;382.5;121.4;371.3;15.4
07.06.2024 10:15;230.9;7.4;59.5;225.5;15.4
07.06.2024 10:30;400.2;236.7;121.1;318.4;15.4
07.06.2024 10:45;773.5;502.3;174.4;356.2;15.4
07.06.2024 11:00;903.6;777.6;220.8;389.5;16.7
07.06.2024 11:15;291.6;55.5;71.4;271.6;16.7
07.06.2024 11:30;99.0;0.0;22.7;103.9;16.7
07.06.2024 11:45;30.0;0.0;5.9;38.7;16.7
07.06.2024 12:00;16.4;0.0;0.1;20.0;9.8
07.06.2024 12:15;103.5;0.0;20.6;105.7;9.8
07.06.2024 12:30;243.0;5.9;52.1;236.7;9.8
07.06.2024 12:45;515.2;143.3;115.0;380.8;9.8
07.06.2024 13:00;817.5;420.9;169.7;393.1;12.2
07.06.2024 13:15;881.5;698.6;176.1;223.9;12.2
07.06.2024 13:30;674.5;427.0;147.4;376.5;12.2
07.06.2024 13:45;156.4;0.0;34.4;171.4;12.2
07.06.2024 14:00;68.2;0.0;14.9;75.2;13.1
07.06.2024 14:15;212.5;0.0;45.1;207.7;13.1
07.06.2024 14:30;1015.9;698.0;225.9;381.8;13.1
07.06.2024 14:45;349.9;3.6;80.1;367.0;13.1
07.06.2024 15:00;321.6;1.4;73.3;339.6;13.3
07.06.2024 15:15;459.7;96.5;90.9;398.4;13.3
07.06.2024 15:30;373.8;36.5;80.4;377.6;13.3
07.06.2024 15:45;730.7;863.7;165.8;129.9;13.3
07.06.2024 16:00;691.3;869.7;158.5;103.7;14.8
07.06.2024 16:15;663.3;859.6;152.4;100.2;14.8
07.06.2024 16:30;641.8;845.6;149.5;104.2;14.8
07.06.2024 16:45;640.8;853.3;153.1;120.1;14.8
07.06.2024 17:00;616.0;835.8;154.0;135.8;16.1
07.06.2024 17:15;665.7;831.0;166.6;216.9;16.1
07.06.2024 17:30;592.2;840.1;149.5;142.4;16.1
07.06.2024 17:45;466.3;848.7;55.7;146.6;16.1
07.06.2024 18:00;467.7;233.6;128.2;141.6;15.9
07.06.2024 18:15;469.1;802.1;123.8;102.4;15.9
07.06.2024 18:30;80.8;378.2;13.9;83.2;15.9
07.06.2024 18:45;423.1;570.7;113.6;108.0;15.9
07.06.2024 19:00;364.4;768.9;100.4;71.3;15.9
07.06.2024 19:15;267.4;324.7;78.6;69.7;15.9
07.06.2024 19:30;288.3;706.1;81.8;60.8;15.9
07.06.2024 19:45;278.5;685.8;80.1;75.3;15.9
07.06.2024 20:00;230.9;659.5;67.7;56.6;15.2
07.06.2024 20:15;192.9;624.1;58.0;45.9;15.2
07.06.2024 20:30;165.4;591.4;50.6;42.6;15.2
07.06.2024 20:45;137.9;547.2;42.8;38.3;15.2
07.06.2024 21:00;111.4;495.1;35.4;34.7;14.0
07.06.2024 21:15;88.5;441.1;23.2;30.7;14.0
07.06.2024 21:30;67.2;385.9;5.0;26.8;14.0
07.06.2024 21:45;47.8;308.1;1.8;22.3;14.0
07.06.2024 22:00;24.1;17.9;1.7;17.8;12.7
07.06.2024 22:15;15.0;65.9;0.6;13.3;12.7
07.06.2024 22:30;7.6;0.0;0.0;8.1;12.7
07.06.2024 22:45;3.9;0.0;0.0;4.6;12.7
07.06.2024 23:00;1.5;0.0;0.0;3.0;10.8
07.06.2024 23:15;0.5;0.0;0.0;1.2;10.8
07.06.2024 23:30;0.0;0.0;0.0;0.0;10.8
07.06.2024 23:45;0.0;0.0;0.0;0.0;10.8
08.06.2024 00:00;0.0;0.0;0.0;0.0;9.8
08.06.2024 00:15;0.0;0.0;0.0;0.0;9.8
08.06.2024 00:30;0.0;0.0;0.0;0.0;9.8
08.06.2024 00:45;0.0;0.0;0.0;0.0;9.8
08.06.2024 01:00;0.0;0.0;0.0;0.0;7.4
08.06.2024 01:15;0.0;0.0;0.0;0.0;7.4
08.06.2024 01:30;0.0;0.0;0.0;0.0;7.4
08.06.2024 01:45;0.0;0.0;0.0;0.0;7.4
08.06.2024 02:00;0.0;0.0;0.0;0.0;6.3
08.06.2024 02:15;0.0;0.0;0.0;0.0;6.3
08.06.2024 02:30;0.0;0.0;0.0;0.0;6.3
08.06.2024 02:45;0.0;0.0;0.0;0.0;6.3
08.06.2024 03:00;0.0;0.0;0.0;0.0;6.1
08.06.2024 03:15;0.0;0.0;0.0;0.0;6.1
08.06.2024 03:30;0.0;0.0;0.0;0.5;6.1
08.06.2024 03:45;2.4;0.0;0.0;2.8;6.1
08.06.2024 04:00;3.5;0.0;0.0;4.5;5.4
08.06.2024 04:15;8.7;0.0;1.8;10.7;5.4
08.06.2024 04:30;17.2;0.0;3.9;19.7;5.4
08.06.2024 04:45;22.9;0.0;5.4;24.2;5.4
08.06.2024 05:00;50.6;9.0;15.6;37.1;6.0
08.06.2024 05:15;79.3;152.1;24.3;50.2;6.0
08.06.2024 05:30;84.4;322.9;23.2;47.0;6.0
08.06.2024 05:45;115.9;499.7;33.3;47.2;6.0
08.06.2024 06:00;142.8;542.4;40.4;51.3;8.1
08.06.2024 06:15;178.3;585.6;50.7;63.5;8.1
08.06.2024 06:30;210.4;622.7;59.8;72.0;8.1
08.06.2024 06:45;223.5;551.2;62.9;79.6;8.1
08.06.2024 07:00;245.8;519.2;70.8;113.1;11.3
08.06.2024 07:15;296.4;536.7;78.9;127.0;11.3
08.06.2024 07:30;378.5;690.4;103.8;140.6;11.3
08.06.2024 07:45;406.1;722.3;113.7;157.5;11.3
08.06.2024 08:00;423.7;647.1;122.1;203.4;11.9
08.06.2024 08:15;216.7;70.2;55.2;202.0;11.9
08.06.2024 08:30;243.5;48.8;63.0;242.4;11.9
08.06.2024 08:45;298.0;80.5;73.4;272.5;11.9
08.06.2024 09:00;406.1;192.1;101.9;298.1;12.3
08.06.2024 09:15;293.9;110.0;71.5;263.3;12.3
08.06.2024 09:30;409.5;281.9;102.9;263.2;12.3
08.06.2024 09:45;564.8;365.7;115.6;282.9;12.3
08.06.2024 10:00;323.7;177.4;77.7;261.0;13.4
08.06.2024 10:15;575.7;562.3;134.8;237.3;13.4
08.06.2024 10:30;694.4;722.2;160.2;223.3;13.4
08.06.2024 10:45;618.1;563.7;143.1;217.4;13.4
08.06.2024 11:00;666.7;64.9;169.3;303.7;14.3
08.06.2024 11:15;251.1;7.6;55.7;260.3;14.3
08.06.2024 11:30;612.4;4.8;116.3;259.8;14.3
08.06.2024 11:45;742.0;614.9;177.2;315.0;14.3
08.06.2024 12:00;731.1;84.7;174.7;380.1;15.4
08.06.2024 12:15;329.6;14.0;80.6;367.6;15.4
08.06.2024 12:30;239.9;0.0;54.5;252.4;15.4
08.06.2024 12:45;270.1;0.0;63.2;280.7;15.4
08.06.2024 13:00;417.3;17.8;97.3;409.7;14.3
08.06.2024 13:15;491.8;132.2;120.2;365.6;14.3
08.06.2024 13:30;296.4;32.7;67.3;303.3;14.3
08.06.2024 13:45;943.4;888.4;223.5;277.0;14.3
08.06.2024 14:00;227.0;1.3;49.4;239.2;12.7
08.06.2024 14:15;204.1;2.4;45.5;224.4;12.7
08.06.2024 14:30;99.7;0.9;23.1;110.2;12.7
08.06.2024 14:45;63.1;0.0;14.0;64.8;12.7
08.06.2024 15:00;185.7;0.0;39.6;186.7;10.7
08.06.2024 15:15;351.6;9.5;77.1;360.5;10.7
08.06.2024 15:30;690.1;628.5;194.1;287.0;10.7
08.06.2024 15:45;723.4;884.3;164.5;104.1;10.7
08.06.2024 16:00;694.6;890.1;160.1;96.5;14.1
08.06.2024 16:15;678.9;881.7;157.9;96.0;14.1
08.06.2024 16:30;661.5;868.0;157.0;109.4;14.1
08.06.2024 16:45;641.6;840.3;172.0;188.6;14.1
08.06.2024 17:00;275.2;47.8;56.7;257.5;13.3
08.06.2024 17:15;506.1;740.9;169.6;275.6;13.3
08.06.2024 17:30;570.2;789.1;146.8;145.5;13.3
08.06.2024 17:45;531.0;819.2;136.5;105.5;13.3
08.06.2024 18:00;497.8;816.6;131.0;98.7;14.1
08.06.2024 18:15;164.8;108.9;40.3;154.3;14.1
08.06.2024 18:30;434.6;348.6;111.5;218.2;14.1
08.06.2024 18:45;390.9;776.5;106.2;74.3;14.1
08.06.2024 19:00;346.2;754.2;95.8;61.3;14.4
08.06.2024 19:15;315.0;733.3;88.0;59.1;14.4
08.06.2024 19:30;282.8;700.2;79.5;57.4;14.4
08.06.2024 19:45;251.0;671.8;72.8;54.3;14.4
08.06.2024 20:00;219.9;629.6;63.7;53.0;14.3
08.06.2024 20:15;194.2;594.8;58.2;54.0;14.3
08.06.2024 20:30;162.7;557.0;49.1;47.5;14.3
08.06.2024 20:45;152.9;491.0;45.5;61.5;14.3
08.06.2024 21:00;105.2;445.0;32.4;41.8;13.9
08.06.2024 21:15;60.3;10.7;8.2;30.6;13.9
08.06.2024 21:30;30.0;188.9;2.2;28.2;13.9
08.06.2024 21:45;20.6;0.0;1.0;21.4;13.9
08.06.2024 22:00;15.6;0.0;0.0;17.9;12.1
08.06.2024 22:15;10.8;0.0;0.0;11.8;12.1
08.06.2024 22:30;7.7;3.0;0.0;7.9;12.1
08.06.2024 22:45;3.5;0.0;0.0;4.2;12.1
08.06.2024 23:00;0.8;0.0;0.0;1.3;10.4
08.06.2024 23:15;0.0;0.0;0.0;0.0;10.4
08.06.2024 23:30;0.0;0.0;0.0;0.0;10.4
08.06.2024 23:45;0.0;0.0;0.0;0.0;10.4
09.06.2024 00:00;0.0;0.0;0.0;0.0;10.1
09.06.2024 00:15;0.0;0.0;0.0;0.0;10.1
09.06.2024 00:30;0.0;0.0;0.0;0.0;10.1
09.06.2024 00:45;0.0;0.0;0.0;0.0;10.1
09.06.2024 01:00;0.0;0.0;0.0;0.0;7.7
09.06.2024 01:15;0.0;0.0;0.0;0.0;7.7
09.06.2024 01:30;0.0;0.0;0.0;0.0;7.7
09.06.2024 01:45;0.0;0.0;0.0;0.0;7.7
09.06.2024 02:00;0.0;0.0;0.0;0.0;7.4
09.06.2024 02:15;0.0;0.0;0.0;0.0;7.4
09.06.2024 02:30;0.0;0.0;0.0;0.0;7.4
09.06.2024 02:45;0.0;0.0;0.0;0.0;7.4
09.06.2024 03:00;0.0;0.0;0.0;0.0;7.8
09.06.2024 03:15;0.0;0.1;0.0;0.0;7.8
09.06.2024 03:30;0.0;0.0;0.0;0.0;7.8
09.06.2024 03:45;1.7;0.0;1.3;2.7;7.8
09.06.2024 04:00;4.3;0.0;2.0;4.8;8.6
09.06.2024 04:15;5.4;0.0;1.5;6.1;8.6
09.06.2024 04:30;11.0;0.3;3.7;12.2;8.6
09.06.2024 04:45;12.6;0.0;2.0;13.5;8.6
09.06.2024 05:00;15.5;0.0;3.2;17.9;9.1
09.06.2024 05:15;33.4;0.8;8.0;33.6;9.1
09.06.2024 05:30;87.5;177.4;25.3;67.4;9.1
09.06.2024 05:45;162.4;351.0;51.2;118.9;9.1
09.06.2024 06:00;173.1;312.4;52.4;128.8;11.5
09.06.2024 06:15;95.6;2.4;24.0;99.4;11.5
09.06.2024 06:30;199.3;145.5;52.7;166.2;11.5
09.06.2024 06:45;163.5;10.1;42.3;171.7;11.5
09.06.2024 07:00;179.3;11.9;43.4;168.8;12.0
09.06.2024 07:15;283.3;221.4;75.6;224.9;12.0
09.06.2024 07:30;229.7;37.0;56.9;234.2;12.0
09.06.2024 07:45;126.1;8.1;32.4;134.6;12.0
09.06.2024 08:00;118.6;1.3;29.9;126.5;12.9
09.06.2024 08:15;114.4;0.9;28.1;120.4;12.9
09.06.2024 08:30;59.9;0.0;14.1;65.5;12.9
09.06.2024 08:45;43.0;0.0;9.1;46.9;12.9
09.06.2024 09:00;81.1;0.0;17.8;83.0;12.2
09.06.2024 09:15;72.7;0.0;15.0;76.0;12.2
09.06.2024 09:30;51.8;0.0;11.0;55.9;12.2
09.06.2024 09:45;26.3;0.0;4.6;32.1;12.2
09.06.2024 10:00;61.1;0.0;12.1;64.7;11.4
09.06.2024 10:15;112.3;0.2;23.4;119.9;11.4
09.06.2024 10:30;97.2;0.4;19.9;99.1;11.4
09.06.2024 10:45;120.4;0.3;25.6;131.4;11.4
09.06.2024 11:00;397.5;6.4;84.2;412.5;11.9
09.06.2024 11:15;90.6;0.0;20.0;103.9;11.9
09.06.2024 11:30;28.7;0.0;6.2;37.4;11.9
09.06.2024 11:45;62.2;0.0;11.0;66.3;11.9
09.06.2024 12:00;31.3;0.0;4.5;32.9;11.6
09.06.2024 12:15;177.6;0.0;37.6;180.9;11.6
09.06.2024 12:30;181.7;3.2;37.8;185.7;11.6
09.06.2024 12:45;77.5;0.0;12.9;75.8;11.6
09.06.2024 13:00;19.7;0.0;3.1;24.2;11.1
09.06.2024 13:15;62.0;0.0;11.6;63.0;11.1
09.06.2024 13:30;259.3;4.5;55.3;252.6;11.1
09.06.2024 13:45;310.6;7.8;74.0;326.8;11.1
09.06.2024 14:00;682.1;261.3;105.1;362.1;12.4
09.06.2024 14:15;137.4;1.7;35.8;166.8;12.4
09.06.2024 14:30;190.1;0.0;41.4;195.0;12.4
09.06.2024 14:45;739.3;819.8;193.7;229.6;12.4
09.06.2024 15:00;801.6;921.4;179.5;118.8;13.9
09.06.2024 15:15;455.7;374.7;153.3;296.1;13.9
09.06.2024 15:30;409.7;29.2;84.5;371.7;13.9
09.06.2024 15:45;756.2;905.5;173.4;127.7;13.9
09.06.2024 16:00;775.6;913.3;182.1;161.4;14.2
09.06.2024 16:15;822.3;895.7;192.9;246.6;14.2
09.06.2024 16:30;742.3;888.2;176.3;178.3;14.2
09.06.2024 16:45;707.2;842.5;170.0;173.7;14.2
09.06.2024 17:00;507.1;296.9;103.4;227.1;13.8
09.06.2024 17:15;593.2;552.3;140.6;227.4;13.8
09.06.2024 17:30;716.9;860.3;181.0;254.4;13.8
09.06.2024 17:45;627.3;838.8;160.4;208.2;13.8
09.06.2024 18:00;586.6;808.4;143.7;187.9;13.7
09.06.2024 18:15;276.0;485.7;67.4;134.5;13.7
09.06.2024 18:30;131.9;0.0;28.3;141.9;13.7
09.06.2024 18:45;186.6;377.4;39.9;123.7;13.7
09.06.2024 19:00;384.2;751.2;108.0;100.0;12.8
09.06.2024 19:15;94.4;0.0;21.0;97.4;12.8
09.06.2024 19:30;137.2;126.5;40.9;109.7;12.8
09.06.2024 19:45;294.4;662.2;89.2;105.0;12.8
09.06.2024 20:00;68.3;3.4;12.9;66.8;12.0
09.06.2024 20:15;203.0;598.2;61.8;62.1;12.0
09.06.2024 20:30;68.1;3.7;13.6;68.5;12.0
09.06.2024 20:45;58.0;1.1;12.2;55.6;12.0
09.06.2024 21:00;124.9;480.8;40.0;51.2;11.4
09.06.2024 21:15;85.2;278.7;22.4;32.5;11.4
09.06.2024 21:30;21.7;1.1;2.0;23.1;11.4
09.06.2024 21:45;15.7;0.0;0.9;17.1;11.4
09.06.2024 22:00;14.3;20.0;0.3;14.5;10.2
09.06.2024 22:15;10.4;10.7;0.6;10.8;10.2
09.06.2024 22:30;6.0;0.1;0.5;7.2;10.2
09.06.2024 22:45;6.5;0.0;2.1;7.1;10.2
09.06.2024 23:00;1.6;0.0;0.0;3.3;9.2
09.06.2024 23:15;0.0;0.0;0.0;0.4;9.2
09.06.2024 23:30;0.0;0.0;0.0;0.0;9.2
09.06.2024 23:45;0.0;0.0;0.0;0.0;9.2
10.06.2024 00:00;0.0;0.0;0.0;0.0;8.5
10.06.2024 00:15;0.0;0.0;0.0;0.0;8.5
10.06.2024 00:30;0.0;0.0;0.0;0.0;8.5
10.06.2024 00:45;0.0;0.0;0.0;0.0;8.5
10.06.2024 01:00;0.0;0.0;0.0;0.0;7.8
10.06.2024 01:15;0.0;0.0;0.0;0.0;7.8
10.06.2024 01:30;0.0;0.0;0.0;0.0;7.8
10.06.2024 01:45;0.0;0.0;0.0;0.0;7.8
10.06.2024 02:00;0.0;0.0;0.0;0.0;8.3
10.06.2024 02:15;0.0;0.0;0.0;0.0;8.3
10.06.2024 02:30;0.0;0.0;0.0;0.0;8.3
10.06.2024 02:45;0.0;0.0;0.0;0.0;8.3
10.06.2024 03:00;0.0;0.0;0.0;0.0;8.0
10.06.2024 03:15;0.0;0.0;0.0;0.0;8.0
10.06.2024 03:30;0.0;0.0;0.0;0.0;8.0
10.06.2024 03:45;0.0;0.0;0.0;0.0;8.0
10.06.2024 04:00;0.0;0.0;0.0;0.0;7.9
10.06.2024 04:15;1.1;0.0;0.0;2.6;7.9
10.06.2024 04:30;5.0;0.0;0.7;5.2;7.9
10.06.2024 04:45;14.8;0.0;3.2;15.9;7.9
10.06.2024 05:00;8.7;0.0;2.3;10.3;7.6
10.06.2024 05:15;9.7;0.0;1.4;9.5;7.6
10.06.2024 05:30;22.6;0.0;5.1;21.8;7.6
10.06.2024 05:45;163.1;3.4;43.7;165.0;7.6
10.06.2024 06:00;15.4;0.0;4.7;17.0;8.2
10.06.2024 06:15;8.1;0.0;1.6;10.9;8.2
10.06.2024 06:30;21.1;0.0;1.5;21.5;8.2
10.06.2024 06:45;230.4;30.9;35.1;89.7;8.2
10.06.2024 07:00;213.2;378.1;66.0;125.2;8.9
10.06.2024 07:15;107.4;6.0;21.0;86.8;8.9
10.06.2024 07:30;242.6;451.6;86.6;149.4;8.9
10.06.2024 07:45;393.3;390.0;101.9;98.3;8.9
10.06.2024 08:00;242.5;634.9;96.4;180.0;10.4
10.06.2024 08:15;292.1;364.4;55.9;191.1;10.4
10.06.2024 08:30;193.2;5.0;40.5;178.9;10.4
10.06.2024 08:45;387.9;575.3;119.0;147.1;10.4
10.06.2024 09:00;562.4;825.1;141.6;145.0;12.1
10.06.2024 09:15;571.6;768.6;141.1;172.8;12.1
10.06.2024 09:30;96.4;1.4;21.8;98.2;12.1
10.06.2024 09:45;144.2;0.0;27.3;151.0;12.1
10.06.2024 10:00;66.3;0.0;14.0;70.5;9.7
10.06.2024 10:15;512.0;308.4;121.3;263.5;9.7
10.06.2024 10:30;699.4;666.5;159.8;124.8;9.7
10.06.2024 10:45;248.5;6.8;51.0;247.2;9.7
10.06.2024 11:00;493.5;144.2;96.6;389.2;11.5
10.06.2024 11:15;182.3;0.0;39.4;186.1;11.5
10.06.2024 11:30;515.2;411.8;125.8;268.1;11.5
10.06.2024 11:45;809.5;856.4;179.4;147.7;11.5
10.06.2024 12:00;147.4;3.7;36.3;162.6;12.5
10.06.2024 12:15;285.6;7.0;64.9;305.3;12.5
10.06.2024 12:30;520.8;110.2;109.5;437.8;12.5
10.06.2024 12:45;902.7;912.0;203.4;213.8;12.5
10.06.2024 13:00;404.7;19.8;95.2;417.2;13.6
10.06.2024 13:15;862.3;847.6;266.3;509.9;13.6
10.06.2024 13:30;387.7;11.3;86.2;391.9;13.6
10.06.2024 13:45;920.5;930.6;204.2;195.4;13.6
10.06.2024 14:00;863.5;924.2;184.8;138.5;14.9
10.06.2024 14:15;846.7;526.3;149.2;266.3;14.9
10.06.2024 14:30;732.8;921.6;191.6;151.5;14.9
10.06.2024 14:45;839.6;933.9;194.8;147.3;14.9
10.06.2024 15:00;873.6;311.2;158.3;272.6;15.2
10.06.2024 15:15;604.7;363.4;129.9;327.1;15.2
10.06.2024 15:30;794.1;904.7;203.4;245.5;15.2
10.06.2024 15:45;606.4;134.6;68.2;262.3;15.2
10.06.2024 16:00;390.9;166.2;88.5;238.2;15.1
10.06.2024 16:15;475.9;472.5;134.3;176.9;15.1
10.06.2024 16:30;723.3;894.0;178.2;166.9;15.1
10.06.2024 16:45;649.8;889.5;158.5;97.6;15.1
10.06.2024 17:00;627.3;882.4;155.3;109.9;14.6
10.06.2024 17:15;616.9;875.2;153.7;116.4;14.6
10.06.2024 17:30;587.1;869.1;147.3;110.3;14.6
10.06.2024 17:45;124.8;18.5;22.7;101.4;14.6
10.06.2024 18:00;348.9;707.2;88.1;108.1;14.5
10.06.2024 18:15;392.5;99.8;78.0;266.5;14.5
10.06.2024 18:30;189.2;22.1;45.0;177.6;14.5
10.06.2024 18:45;218.3;137.5;52.8;171.2;14.5
10.06.2024 19:00;192.0;14.5;45.7;196.6;13.9
10.06.2024 19:15;80.0;0.0;17.5;84.4;13.9
10.06.2024 19:30;81.1;0.0;19.3;82.3;13.9
10.06.2024 19:45;118.1;1.8;28.1;124.0;13.9
10.06.2024 20:00;77.5;0.0;17.6;86.3;13.0
10.06.2024 20:15;70.8;0.0;16.5;76.5;13.0
10.06.2024 20:30;31.6;0.0;8.1;36.4;13.0
10.06.2024 20:45;49.1;0.0;11.3;52.4;13.0
10.06.2024 21:00;39.9;0.0;9.0;43.9;12.3
10.06.2024 21:15;42.2;0.0;9.9;44.8;12.3
10.06.2024 21:30;17.7;0.0;3.1;19.5;12.3
10.06.2024 21:45;9.8;0.0;1.5;11.5;12.3
10.06.2024 22:00;6.2;0.0;0.4;8.2;12.1
10.06.2024 22:15;2.3;0.0;0.7;3.5;12.1
10.06.2024 22:30;0.9;0.0;0.0;1.8;12.1
10.06.2024 22:45;0.0;0.0;0.0;1.3;12.1
10.06.2024 23:00;0.0;0.0;0.0;0.0;11.2
10.06.2024 23:15;0.0;0.0;0.0;0.0;11.2
10.06.2024 23:30;0.0;0.0;0.0;0.0;11.2
10.06.2024 23:45;0.0;0.0;0.0;0.0;11.2
11.06.2024 00:00;0.0;0.0;0.0;0.0;10.7
